Case_ID,Person_ID,Age_Group,Day,Latitude,Longitude,Timestamp,Movement_Duration_Min,Distance_km,Speed_kmh,Previous_Area,Target_Area,Hour,Weekday,Is_Weekend
MP-2026-013,P013,36-45,Sunday,23.216762,77.433123,2026-01-07 17:40:00,34.56,19.03,33.03,Bus_Stop,College,17,Wednesday,0
MP-2026-013,P013,26-35,Wednesday,23.259942,77.413884,2026-01-07 13:52:00,13.26,2.98,13.51,College,Home,13,Wednesday,0
MP-2026-013,P013,36-45,Saturday,23.258823,77.403212,2026-01-08 04:10:00,5.0,2.59,31.03,Home,Market,4,Thursday,0
MP-2026-013,P013,36-45,Wednesday,23.239543,77.403643,2026-01-07 16:32:00,15.54,4.15,16.03,Market,Park,16,Wednesday,0
MP-2026-013,P013,36-45,Wednesday,23.25919,77.398042,2026-01-07 21:24:00,19.46,6.69,20.62,Park,Hospital,21,Wednesday,0
MP-2026-013,P013,26-35,Friday,23.239352,77.39975,2026-01-08 04:59:00,11.95,1.67,8.39,Hospital,Park,4,Thursday,0
MP-2026-013,P013,18-25,Saturday,23.259417,77.39927,2026-01-07 14:30:00,14.87,1.81,7.32,Park,Hospital,14,Wednesday,0
MP-2026-013,P013,36-45,Wednesday,23.23791,77.399729,2026-01-08 03:29:00,13.85,0.46,2.0,Hospital,Park,3,Thursday,0
MP-2026-013,P013,18-25,Wednesday,23.260894,77.411704,2026-01-07 23:02:00,15.78,0.79,3.0,Park,Home,23,Wednesday,0
MP-2026-013,P013,36-45,Saturday,23.215488,77.432281,2026-01-07 14:25:00,26.19,15.66,35.89,Home,College,14,Wednesday,0
MP-2026-013,P013,26-35,Monday,23.259044,77.404146,2026-01-07 13:46:00,20.43,12.65,37.16,College,Market,13,Wednesday,0
MP-2026-013,P013,18-25,Friday,23.260743,77.414365,2026-01-08 00:55:00,16.21,0.54,2.0,Market,Home,0,Thursday,0
MP-2026-013,P013,36-45,Thursday,23.257128,77.406499,2026-01-07 18:56:00,20.15,9.24,27.52,Home,Market,18,Wednesday,0
MP-2026-013,P013,26-35,Tuesday,23.240353,77.400979,2026-01-07 20:55:00,23.3,2.25,5.8,Market,Park,20,Wednesday,0
MP-2026-013,P013,26-35,Thursday,23.25719,77.403196,2026-01-07 17:37:00,34.04,17.69,31.18,Park,Market,17,Wednesday,0
MP-2026-013,P013,26-35,Tuesday,23.268997,77.414015,2026-01-07 23:44:00,25.44,9.27,21.87,Market,Railway,23,Wednesday,0
MP-2026-013,P013,18-25,Wednesday,23.258088,77.404796,2026-01-08 02:37:00,27.54,14.77,32.17,Railway,Market,2,Thursday,0
MP-2026-014,P014,36-45,Thursday,23.217283,77.431008,2026-01-02 00:52:00,26.16,17.3,39.67,Home,College,0,Friday,0
MP-2026-014,P014,36-45,Wednesday,23.207057,77.437731,2026-01-01 22:47:00,27.21,13.89,30.62,College,Mall,22,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.259232,77.413654,2026-01-01 17:57:00,23.22,10.95,28.3,Mall,Home,17,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.258844,77.409308,2026-01-01 17:23:00,24.26,12.86,31.81,Home,Bus_Stop,17,Thursday,0
MP-2026-014,P014,18-25,Wednesday,23.270579,77.41133,2026-01-02 02:26:00,25.6,10.82,25.37,Bus_Stop,Railway,2,Friday,0
MP-2026-014,P014,18-25,Tuesday,23.259657,77.412295,2026-01-01 19:51:00,21.62,10.51,29.17,Railway,Bus_Stop,19,Thursday,0
MP-2026-014,P014,36-45,Tuesday,23.216538,77.430906,2026-01-01 18:38:00,5.0,1.81,21.72,Bus_Stop,College,18,Thursday,0
MP-2026-014,P014,18-25,Thursday,23.23239769929882,77.45378835088037,2026-01-01 22:48:00,16.05,4.82,104.6372428890037,College,Mall,22,Thursday,0
MP-2026-014,P014,18-25,Friday,23.259305,77.403375,2026-01-01 16:48:00,17.18,7.71,26.91,Mall,Market,16,Thursday,0
MP-2026-014,P014,18-25,Friday,23.262018,77.415951,2026-01-01 17:55:00,30.45,12.92,25.46,Market,Home,17,Thursday,0
MP-2026-014,P014,18-25,Wednesday,23.268783,77.412709,2026-01-01 17:17:00,24.96,11.03,26.51,Home,Railway,17,Thursday,0
MP-2026-014,P014,18-25,Sunday,23.259957,77.409365,2026-01-02 04:59:00,9.22,3.64,23.68,Railway,Bus_Stop,4,Friday,0
MP-2026-014,P014,18-25,Thursday,23.259327,77.404247,2026-01-01 18:21:00,13.24,3.13,14.17,Bus_Stop,Market,18,Thursday,0
MP-2026-014,P014,18-25,Monday,23.270042,77.413605,2026-01-02 03:49:00,33.84,15.42,27.33,Market,Railway,3,Friday,0
MP-2026-014,P014,26-35,Monday,23.259032,77.405072,2026-01-01 19:15:00,17.17,11.86,41.43,Railway,Market,19,Thursday,0
MP-2026-014,P014,26-35,Sunday,23.261977,77.41394,2026-01-01 19:50:00,14.55,2.08,8.57,Market,Home,19,Thursday,0
MP-2026-014,P014,36-45,Saturday,23.261725,77.404065,2026-01-01 16:23:00,24.24,8.96,22.17,Home,Market,16,Thursday,0
MP-2026-014,P014,36-45,Sunday,23.272335,77.411765,2026-01-01 23:17:00,20.51,11.08,32.41,Market,Railway,23,Thursday,0
MP-2026-014,P014,36-45,Monday,23.25804,77.403401,2026-01-02 03:42:00,20.49,7.64,22.39,Railway,Market,3,Friday,0
MP-2026-014,P014,18-25,Thursday,23.270448,77.411069,2026-01-01 14:16:00,13.51,5.19,23.06,Market,Railway,14,Thursday,0
MP-2026-014,P014,18-25,Wednesday,23.258046,77.410764,2026-01-02 00:12:00,16.77,9.82,35.11,Railway,Bus_Stop,0,Friday,0
MP-2026-014,P014,26-35,Thursday,23.2575,77.404446,2026-01-02 04:06:00,5.0,2.08,24.98,Bus_Stop,Market,4,Friday,0
MP-2026-014,P014,36-45,Tuesday,23.268044,77.409949,2026-01-02 00:39:00,15.41,7.71,30.04,Market,Railway,0,Friday,0
MP-2026-014,P014,18-25,Tuesday,23.26117,77.413165,2026-01-01 22:19:00,20.37,7.98,23.5,Railway,Home,22,Thursday,0
MP-2026-014,P014,26-35,Thursday,23.216011,77.434301,2026-01-02 02:26:00,7.8,4.69,36.08,Home,College,2,Friday,0
MP-2026-014,P014,26-35,Saturday,23.207412,77.436537,2026-01-01 19:01:00,11.89,6.45,32.53,College,Mall,19,Thursday,0
MP-2026-014,P014,26-35,Friday,23.25903,77.411525,2026-01-01 18:02:00,10.2,1.27,7.49,Mall,Home,18,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.258232,77.40578,2026-01-02 01:22:00,5.0,2.31,27.7,Home,Market,1,Friday,0
MP-2026-014,P014,18-25,Sunday,23.238952,77.402068,2026-01-01 20:53:00,17.04,3.09,10.87,Market,Park,20,Thursday,0
MP-2026-014,P014,36-45,Wednesday,23.258759,77.396454,2026-01-01 20:48:00,13.51,2.53,11.24,Park,Hospital,20,Thursday,0
MP-2026-014,P014,18-25,Saturday,23.216106,77.432969,2026-01-01 18:25:00,24.86,9.15,22.07,Hospital,College,18,Thursday,0
MP-2026-014,P014,36-45,Thursday,23.258191,77.405721,2026-01-01 15:18:00,22.04,12.84,34.96,College,Market,15,Thursday,0
MP-2026-014,P014,18-25,Wednesday,23.27017,77.413639,2026-01-01 14:10:00,23.47,10.31,26.35,Market,Railway,14,Thursday,0
MP-2026-014,P014,36-45,Saturday,23.25945,77.412541,2026-01-01 20:23:00,20.1,0.67,2.0,Railway,Home,20,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.258895,77.412294,2026-01-01 19:28:00,12.75,4.99,23.5,Home,Bus_Stop,19,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.259945,77.403702,2026-01-01 19:57:00,22.2,9.98,26.97,Bus_Stop,Market,19,Thursday,0
MP-2026-014,P014,18-25,Wednesday,23.270454,77.411437,2026-01-02 01:18:00,16.66,11.37,40.96,Market,Railway,1,Friday,0
MP-2026-014,P014,36-45,Sunday,23.257693,77.403727,2026-01-02 00:29:00,40.21,15.57,23.23,Railway,Market,0,Friday,0
MP-2026-014,P014,36-45,Friday,23.238847,77.401655,2026-01-02 04:13:00,17.43,1.77,6.1,Market,Park,4,Friday,0
MP-2026-014,P014,36-45,Monday,23.261724,77.410037,2026-01-01 20:03:00,33.38,6.42,11.54,Park,Home,20,Thursday,0
MP-2026-014,P014,26-35,Monday,23.258706,77.411558,2026-01-02 04:45:00,20.0,6.65,19.95,Home,Bus_Stop,4,Friday,0
MP-2026-014,P014,36-45,Thursday,23.258743,77.399679,2026-01-01 17:50:00,15.74,5.93,22.6,Bus_Stop,Market,17,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.240725,77.401122,2026-01-01 20:45:00,12.26,1.37,6.72,Market,Park,20,Thursday,0
MP-2026-014,P014,36-45,Wednesday,23.259257,77.398983,2026-01-02 02:36:00,31.64,17.05,32.33,Park,Hospital,2,Friday,0
MP-2026-014,P014,18-25,Sunday,23.240561,77.400352,2026-01-01 18:03:00,5.0,1.52,18.3,Hospital,Park,18,Thursday,0
MP-2026-014,P014,26-35,Wednesday,23.261287,77.414259,2026-01-01 21:06:00,27.99,6.07,13.02,Park,Home,21,Thursday,0
MP-2026-014,P014,18-25,Monday,23.257828,77.409447,2026-01-01 22:00:00,15.18,7.43,29.37,Home,Bus_Stop,22,Thursday,0
MP-2026-014,P014,36-45,Tuesday,23.215303,77.4324,2026-01-01 19:31:00,14.72,7.81,31.85,Bus_Stop,College,19,Thursday,0
MP-2026-014,P014,18-25,Thursday,23.206934,77.439358,2026-01-01 14:39:00,18.35,6.63,21.68,College,Mall,14,Thursday,0
MP-2026-014,P014,18-25,Monday,23.217092,77.433611,2026-01-01 20:31:00,31.73,16.55,31.3,Mall,College,20,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.258893,77.412123,2026-01-01 13:13:00,17.38,0.58,2.0,College,Home,13,Thursday,0
MP-2026-014,P014,26-35,Friday,23.257498,77.410604,2026-01-02 02:17:00,14.2,7.97,33.67,Home,Bus_Stop,2,Friday,0
MP-2026-014,P014,26-35,Saturday,23.21301,77.431243,2026-01-01 16:14:00,25.71,15.94,37.2,Bus_Stop,College,16,Thursday,0
MP-2026-014,P014,26-35,Friday,23.204232,77.438665,2026-01-01 13:47:00,32.31,17.83,33.1,College,Mall,13,Thursday,0
MP-2026-014,P014,36-45,Thursday,23.215251,77.432533,2026-01-01 18:31:00,17.26,10.5,36.5,Mall,College,18,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.258537,77.405218,2026-01-01 15:56:00,20.46,14.84,43.53,College,Market,15,Thursday,0
MP-2026-014,P014,18-25,Monday,23.26954,77.413917,2026-01-02 03:44:00,11.17,4.8,25.77,Market,Railway,3,Friday,0
MP-2026-014,P014,18-25,Friday,23.260628,77.413755,2026-01-01 21:36:00,17.44,0.58,2.0,Railway,Home,21,Thursday,0
MP-2026-014,P014,18-25,Thursday,23.256933,77.404147,2026-01-02 04:21:00,21.54,8.05,22.43,Home,Market,4,Friday,0
MP-2026-014,P014,36-45,Friday,23.239513,77.402926,2026-01-01 20:33:00,20.54,4.63,13.53,Market,Park,20,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.258805,77.395924,2026-01-02 01:11:00,27.45,15.94,34.83,Park,Hospital,1,Friday,0
MP-2026-014,P014,26-35,Wednesday,23.258929,77.403735,2026-01-01 15:11:00,20.92,11.76,33.73,Hospital,Market,15,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.261263,77.414828,2026-01-02 04:55:00,33.02,4.8,8.73,Market,Home,4,Friday,0
MP-2026-014,P014,18-25,Friday,23.216494,77.431708,2026-01-02 04:31:00,20.28,8.55,25.29,Home,College,4,Friday,0
MP-2026-014,P014,26-35,Monday,23.206359,77.435952,2026-01-02 03:00:00,17.39,6.79,23.45,College,Mall,3,Friday,0
MP-2026-014,P014,26-35,Thursday,23.260534,77.41376,2026-01-02 00:28:00,18.31,0.78,2.54,Mall,Home,0,Friday,0
MP-2026-014,P014,36-45,Tuesday,23.218065,77.432177,2026-01-02 03:25:00,15.91,6.15,23.19,Home,College,3,Friday,0
MP-2026-014,P014,26-35,Saturday,23.205113,77.43787,2026-01-02 01:17:00,41.71,16.53,23.77,College,Mall,1,Friday,0
MP-2026-014,P014,26-35,Wednesday,23.214889,77.432392,2026-01-02 01:45:00,14.49,6.61,27.38,Mall,College,1,Friday,0
MP-2026-014,P014,36-45,Monday,23.26007,77.41317,2026-01-01 16:23:00,27.09,0.9,2.0,College,Home,16,Thursday,0
MP-2026-014,P014,18-25,Tuesday,23.257267,77.409285,2026-01-02 04:45:00,13.84,6.7,29.07,Home,Bus_Stop,4,Friday,0
MP-2026-014,P014,26-35,Wednesday,23.257392,77.403417,2026-01-01 19:31:00,15.87,5.56,21.0,Bus_Stop,Market,19,Thursday,0
MP-2026-014,P014,26-35,Wednesday,23.270092,77.412395,2026-01-01 15:43:00,32.85,18.29,33.41,Market,Railway,15,Thursday,0
MP-2026-014,P014,18-25,Friday,23.258257,77.410212,2026-01-02 02:09:00,23.74,9.17,23.18,Railway,Bus_Stop,2,Friday,0
MP-2026-014,P014,18-25,Tuesday,23.268817,77.411586,2026-01-02 01:48:00,22.26,10.57,28.48,Bus_Stop,Railway,1,Friday,0
MP-2026-014,P014,18-25,Wednesday,23.25997,77.409612,2026-01-02 01:07:00,20.07,9.9,29.59,Railway,Bus_Stop,1,Friday,0
MP-2026-014,P014,18-25,Friday,23.27033,77.414215,2026-01-01 20:34:00,18.55,8.78,28.38,Bus_Stop,Railway,20,Thursday,0
MP-2026-014,P014,26-35,Tuesday,23.260289,77.400333,2026-01-01 16:33:00,15.67,5.37,20.56,Railway,Market,16,Thursday,0
MP-2026-014,P014,18-25,Thursday,23.237167,77.401534,2026-01-02 03:44:00,28.93,9.26,19.2,Market,Park,3,Friday,0
MP-2026-014,P014,36-45,Monday,23.258493,77.396557,2026-01-01 19:35:00,34.95,20.79,35.7,Park,Hospital,19,Thursday,0
MP-2026-015,P015,18-25,Tuesday,23.217164,77.430915,2026-01-03 03:13:00,19.62,8.52,26.07,Home,College,3,Saturday,1
MP-2026-015,P015,26-35,Thursday,23.259046,77.411764,2026-01-02 16:31:00,16.96,4.87,17.21,College,Home,16,Friday,0
MP-2026-015,P015,18-25,Sunday,23.257919,77.402716,2026-01-02 16:16:00,25.66,18.99,44.41,Home,Market,16,Friday,0
MP-2026-015,P015,26-35,Monday,23.257353,77.41232,2026-01-02 19:40:00,31.53,9.29,17.68,Market,Home,19,Friday,0
MP-2026-015,P015,36-45,Tuesday,23.258913,77.406267,2026-01-03 02:01:00,21.77,8.13,22.41,Home,Market,2,Saturday,1
MP-2026-015,P015,18-25,Saturday,23.268555,77.41494,2026-01-02 14:55:00,37.68,14.47,23.05,Market,Railway,14,Friday,0
MP-2026-015,P015,18-25,Friday,23.261883,77.415093,2026-01-02 22:12:00,19.54,5.08,15.6,Railway,Home,22,Friday,0
MP-2026-015,P015,26-35,Thursday,23.260382,77.404074,2026-01-02 16:20:00,23.45,10.15,25.98,Home,Market,16,Friday,0
MP-2026-015,P015,18-25,Sunday,23.238008,77.399384,2026-01-02 15:16:00,11.35,1.72,9.08,Market,Park,15,Friday,0
MP-2026-015,P015,26-35,Monday,23.260406,77.396764,2026-01-03 03:48:00,12.39,3.16,15.32,Park,Hospital,3,Saturday,1
MP-2026-015,P015,36-45,Tuesday,23.238734,77.399144,2026-01-03 02:14:00,29.0,5.28,10.92,Hospital,Park,2,Saturday,1
MP-2026-015,P015,36-45,Thursday,23.260997,77.413992,2026-01-02 19:09:00,8.77,0.29,2.0,Park,Home,19,Friday,0
MP-2026-015,P015,26-35,Thursday,23.258627,77.410583,2026-01-02 21:12:00,27.57,8.23,17.91,Home,Bus_Stop,21,Friday,0
MP-2026-015,P015,36-45,Tuesday,23.268189,77.413525,2026-01-02 14:50:00,23.63,7.35,18.66,Bus_Stop,Railway,14,Friday,0
MP-2026-015,P015,18-25,Saturday,23.260038,77.405601,2026-01-03 03:23:00,5.0,2.81,33.72,Railway,Market,3,Saturday,1
MP-2026-015,P015,18-25,Friday,23.270638,77.41278,2026-01-02 19:28:00,27.97,8.15,17.48,Market,Railway,19,Friday,0
MP-2026-015,P015,26-35,Monday,23.257553,77.409549,2026-01-03 01:44:00,27.49,13.9,30.33,Railway,Bus_Stop,1,Saturday,1
MP-2026-015,P015,36-45,Wednesday,23.258258,77.403046,2026-01-02 16:20:00,16.76,9.51,34.04,Bus_Stop,Market,16,Friday,0
MP-2026-015,P015,36-45,Thursday,23.238613,77.400219,2026-01-02 20:00:00,5.76,0.99,10.33,Market,Park,20,Friday,0
MP-2026-015,P015,36-45,Sunday,23.259793,77.403823,2026-01-02 14:54:00,41.09,19.38,28.29,Park,Market,14,Friday,0
MP-2026-015,P015,26-35,Thursday,23.240279,77.402469,2026-01-02 13:10:00,14.57,0.49,2.0,Market,Park,13,Friday,0
MP-2026-015,P015,18-25,Tuesday,23.259928,77.39694,2026-01-02 17:40:00,26.55,12.27,27.73,Park,Hospital,17,Friday,0
MP-2026-015,P015,26-35,Saturday,23.256688,77.402222,2026-01-03 03:54:00,18.72,6.8,21.78,Hospital,Market,3,Saturday,1
MP-2026-015,P015,36-45,Thursday,23.270563,77.412996,2026-01-03 03:11:00,16.08,9.53,35.53,Market,Railway,3,Saturday,1
MP-2026-015,P015,26-35,Tuesday,23.260912,77.411543,2026-01-02 23:23:00,8.8,0.61,4.14,Railway,Home,23,Friday,0
MP-2026-015,P015,36-45,Tuesday,23.215381,77.432337,2026-01-03 03:12:00,18.29,8.75,28.7,Home,College,3,Saturday,1
MP-2026-015,P015,18-25,Sunday,23.25791,77.404725,2026-01-02 18:52:00,8.14,3.33,24.54,College,Market,18,Friday,0
MP-2026-015,P015,36-45,Monday,23.260653,77.414598,2026-01-02 20:29:00,24.09,1.54,3.84,Market,Home,20,Friday,0
MP-2026-015,P015,18-25,Tuesday,23.258141,77.40513,2026-01-03 02:37:00,18.63,11.45,36.86,Home,Market,2,Saturday,1
MP-2026-015,P015,36-45,Saturday,23.259946,77.413546,2026-01-02 14:47:00,25.78,9.55,22.22,Market,Home,14,Friday,0
MP-2026-015,P015,26-35,Thursday,23.21463,77.431701,2026-01-02 16:06:00,28.97,11.93,24.7,Home,College,16,Friday,0
MP-2026-015,P015,26-35,Tuesday,23.206509,77.438105,2026-01-03 03:43:00,21.12,9.85,27.99,College,Mall,3,Saturday,1
MP-2026-015,P015,18-25,Thursday,23.25949,77.4051,2026-01-02 18:40:00,22.0,9.56,26.08,Mall,Market,18,Friday,0
MP-2026-015,P015,26-35,Wednesday,23.269729,77.413798,2026-01-02 14:20:00,20.52,8.05,23.53,Market,Railway,14,Friday,0
MP-2026-015,P015,26-35,Sunday,23.259105,77.404452,2026-01-02 15:58:00,33.16,10.88,19.69,Railway,Market,15,Friday,0
MP-2026-015,P015,18-25,Tuesday,23.268307,77.413012,2026-01-03 03:38:00,25.93,10.04,23.22,Market,Railway,3,Saturday,1
MP-2026-015,P015,26-35,Friday,23.260483,77.408043,2026-01-02 15:38:00,11.11,8.0,43.17,Railway,Bus_Stop,15,Friday,0
MP-2026-015,P015,36-45,Friday,23.260499,77.403065,2026-01-02 19:49:00,12.84,3.79,17.69,Bus_Stop,Market,19,Friday,0
MP-2026-015,P015,36-45,Thursday,23.260574,77.396926,2026-01-03 02:55:00,5.21,2.44,28.04,Market,Hospital,2,Saturday,1
MP-2026-015,P015,36-45,Monday,23.259703,77.404517,2026-01-02 14:55:00,12.1,6.94,34.4,Hospital,Market,14,Friday,0
MP-2026-015,P015,26-35,Friday,23.237024,77.40187,2026-01-02 19:24:00,12.08,0.4,2.0,Market,Park,19,Friday,0
MP-2026-015,P015,36-45,Saturday,23.259924,77.41212,2026-01-03 01:36:00,20.19,4.44,13.19,Park,Home,1,Saturday,1
MP-2026-015,P015,26-35,Wednesday,23.258593,77.409749,2026-01-03 02:46:00,27.16,14.19,31.36,Home,Bus_Stop,2,Saturday,1
MP-2026-015,P015,36-45,Sunday,23.258773,77.403896,2026-01-02 23:47:00,14.01,4.44,19.0,Bus_Stop,Market,23,Friday,0
MP-2026-015,P015,18-25,Tuesday,23.269829,77.411704,2026-01-02 20:57:00,23.36,11.98,30.76,Market,Railway,20,Friday,0
MP-2026-015,P015,36-45,Wednesday,23.259073,77.409295,2026-01-03 03:57:00,26.25,19.78,45.22,Railway,Bus_Stop,3,Saturday,1
MP-2026-015,P015,26-35,Sunday,23.269665,77.411709,2026-01-03 03:59:00,27.52,15.33,33.41,Bus_Stop,Railway,3,Saturday,1
MP-2026-015,P015,36-45,Monday,23.25797,77.410063,2026-01-02 22:48:00,5.0,1.96,23.56,Railway,Bus_Stop,22,Friday,0
MP-2026-015,P015,26-35,Thursday,23.2176,77.432369,2026-01-02 22:27:00,23.02,16.04,41.82,Bus_Stop,College,22,Friday,0
MP-2026-015,P015,36-45,Tuesday,23.26045,77.414361,2026-01-03 00:26:00,26.38,6.96,15.82,College,Home,0,Saturday,1
MP-2026-015,P015,26-35,Thursday,23.256793,77.40306,2026-01-02 15:17:00,41.59,15.03,21.68,Home,Market,15,Friday,0
MP-2026-015,P015,18-25,Sunday,23.239243,77.401226,2026-01-02 15:20:00,25.91,3.08,7.12,Market,Park,15,Friday,0
MP-2026-015,P015,26-35,Monday,23.261669,77.39897,2026-01-02 19:35:00,20.19,7.14,21.22,Park,Hospital,19,Friday,0
MP-2026-015,P015,36-45,Friday,23.258808,77.403708,2026-01-03 01:40:00,23.69,13.23,33.52,Hospital,Market,1,Saturday,1
MP-2026-015,P015,36-45,Thursday,23.259267,77.41013,2026-01-02 14:07:00,12.87,1.03,4.82,Market,Home,14,Friday,0
MP-2026-015,P015,18-25,Friday,23.258594,77.405457,2026-01-02 19:07:00,9.36,7.19,46.09,Home,Market,19,Friday,0
MP-2026-015,P015,18-25,Wednesday,23.237595,77.400151,2026-01-03 03:38:00,13.7,6.66,29.17,Market,Park,3,Saturday,1
MP-2026-015,P015,18-25,Tuesday,23.259515,77.404925,2026-01-03 00:29:00,21.69,8.13,22.48,Park,Market,0,Saturday,1
MP-2026-015,P015,26-35,Sunday,23.258403,77.411191,2026-01-03 04:33:00,19.3,4.32,13.42,Market,Home,4,Saturday,1
MP-2026-015,P015,18-25,Thursday,23.260652,77.410783,2026-01-02 23:08:00,7.19,2.38,19.84,Home,Bus_Stop,23,Friday,0
MP-2026-015,P015,36-45,Sunday,23.258444,77.402722,2026-01-02 19:25:00,21.85,12.26,33.67,Bus_Stop,Market,19,Friday,0
MP-2026-015,P015,18-25,Friday,23.258151,77.412751,2026-01-02 14:55:00,22.96,8.19,21.41,Market,Home,14,Friday,0
MP-2026-015,P015,18-25,Monday,23.217489,77.431585,2026-01-02 21:35:00,7.09,3.72,31.46,Home,College,21,Friday,0
MP-2026-015,P015,26-35,Tuesday,23.260181,77.413998,2026-01-02 17:46:00,25.66,3.95,9.23,College,Home,17,Friday,0
MP-2026-015,P015,18-25,Sunday,23.258247,77.403951,2026-01-02 17:13:00,9.4,6.71,42.83,Home,Market,17,Friday,0
MP-2026-015,P015,36-45,Wednesday,23.259206,77.412954,2026-01-03 04:08:00,15.07,1.39,5.52,Market,Home,4,Saturday,1
MP-2026-015,P015,18-25,Sunday,23.259387,77.412588,2026-01-02 20:06:00,20.32,9.01,26.61,Home,Bus_Stop,20,Friday,0
MP-2026-015,P015,26-35,Tuesday,23.213465,77.43136,2026-01-03 02:07:00,12.58,7.07,33.7,Bus_Stop,College,2,Saturday,1
MP-2026-015,P015,26-35,Friday,23.259764,77.397217,2026-01-02 20:11:00,19.24,8.58,26.77,College,Hospital,20,Friday,0
MP-2026-015,P015,26-35,Tuesday,23.261449,77.404575,2026-01-02 20:49:00,23.63,6.19,15.71,Hospital,Market,20,Friday,0
MP-2026-015,P015,26-35,Saturday,23.25904,77.411092,2026-01-02 21:35:00,28.73,0.96,2.0,Market,Home,21,Friday,0
MP-2026-015,P015,18-25,Sunday,23.260209,77.404028,2026-01-02 23:23:00,9.28,2.58,16.65,Home,Market,23,Friday,0
MP-2026-015,P015,36-45,Friday,23.207686,77.436543,2026-01-03 00:22:00,30.35,8.54,16.88,Market,Mall,0,Saturday,1
MP-2026-015,P015,18-25,Wednesday,23.259869,77.411196,2026-01-03 01:26:00,25.77,2.17,5.06,Mall,Home,1,Saturday,1
MP-2026-015,P015,18-25,Monday,23.258775,77.40893,2026-01-03 04:21:00,29.34,10.49,21.44,Home,Bus_Stop,4,Saturday,1
MP-2026-015,P015,18-25,Monday,23.259685,77.403132,2026-01-02 17:20:00,20.37,9.27,27.3,Bus_Stop,Market,17,Friday,0
MP-2026-015,P015,36-45,Thursday,23.237882,77.399947,2026-01-02 13:00:00,19.8,6.91,20.94,Market,Park,13,Friday,0
MP-2026-015,P015,26-35,Friday,23.26116,77.413291,2026-01-02 16:12:00,5.0,0.65,7.81,Park,Home,16,Friday,0
MP-2026-015,P015,26-35,Saturday,23.260383,77.409116,2026-01-02 22:45:00,18.16,9.2,30.39,Home,Bus_Stop,22,Friday,0
MP-2026-015,P015,26-35,Saturday,23.21684,77.431374,2026-01-02 23:00:00,11.87,4.85,24.54,Bus_Stop,College,23,Friday,0
MP-2026-016,P016,36-45,Sunday,23.260187,77.405634,2026-01-03 17:05:00,20.3,11.04,32.64,Home,Market,17,Saturday,1
MP-2026-016,P016,26-35,Monday,23.268542,77.410869,2026-01-03 18:02:00,29.11,19.41,40.0,Market,Railway,18,Saturday,1
MP-2026-016,P016,26-35,Wednesday,23.258673,77.413083,2026-01-03 17:07:00,29.82,8.17,16.44,Railway,Home,17,Saturday,1
MP-2026-016,P016,26-35,Friday,23.216224,77.433274,2026-01-03 21:03:00,15.79,5.42,20.59,Home,College,21,Saturday,1
MP-2026-016,P016,36-45,Sunday,23.20612,77.435947,2026-01-03 17:49:00,20.06,10.59,31.69,College,Mall,17,Saturday,1
MP-2026-016,P016,36-45,Sunday,23.217151,77.43149,2026-01-03 13:50:00,20.9,7.54,21.66,Mall,College,13,Saturday,1
MP-2026-016,P016,18-25,Monday,23.26129,77.412574,2026-01-03 23:39:00,16.63,0.55,2.0,College,Home,23,Saturday,1
MP-2026-016,P016,26-35,Thursday,23.256177,77.412114,2026-01-03 20:16:00,13.96,7.07,30.38,Home,Bus_Stop,20,Saturday,1
MP-2026-016,P016,26-35,Tuesday,23.256293,77.404517,2026-01-03 22:17:00,34.44,21.13,36.81,Bus_Stop,Market,22,Saturday,1
MP-2026-016,P016,18-25,Wednesday,23.271837,77.41003,2026-01-03 18:13:00,24.99,11.13,26.73,Market,Railway,18,Saturday,1
MP-2026-016,P016,18-25,Monday,23.258319,77.410667,2026-01-03 16:32:00,28.38,11.8,24.95,Railway,Bus_Stop,16,Saturday,1
MP-2026-016,P016,26-35,Thursday,23.258539,77.403085,2026-01-03 20:14:00,23.31,14.56,37.47,Bus_Stop,Market,20,Saturday,1
MP-2026-016,P016,26-35,Wednesday,23.270976,77.412256,2026-01-03 23:54:00,18.67,9.19,29.53,Market,Railway,23,Saturday,1
MP-2026-016,P016,26-35,Wednesday,23.259271,77.415178,2026-01-03 14:29:00,15.43,0.51,2.0,Railway,Home,14,Saturday,1
MP-2026-016,P016,36-45,Friday,23.216826,77.432253,2026-01-04 01:19:00,15.66,5.06,19.39,Home,College,1,Sunday,1
MP-2026-016,P016,36-45,Monday,23.260277,77.404326,2026-01-03 16:31:00,19.66,9.43,28.79,College,Market,16,Saturday,1
MP-2026-016,P016,26-35,Tuesday,23.259611,77.403261,2026-01-03 21:19:00,28.42,12.33,26.02,Market,Market,21,Saturday,1
MP-2026-016,P016,26-35,Tuesday,23.260203,77.410236,2026-01-03 16:01:00,17.63,4.57,15.56,Market,Home,16,Saturday,1
